GAME_DATE_EST,GAME_TIME_EST,GAME_ID,MATCHUP,HOME_TEAM,AWAY_TEAM,HOME_PTS,AWAY_PTS,STATUS,WL
2026-03-24,8:00 PM,0022501049,Magic @ Cavaliers,Cavaliers,Magic,0,0,UPCOMING,
2026-03-24,11:00 PM,0022501050,Nuggets @ Suns,Suns,Nuggets,0,0,UPCOMING,
2026-03-25,7:00 PM,0022501051,Hawks @ Pistons,Pistons,Hawks,0,0,UPCOMING,
2026-03-25,7:00 PM,0022501052,Lakers @ Pacers,Pacers,Lakers,0,0,UPCOMING,
2026-03-25,7:00 PM,0022501053,Bulls @ 76ers,76ers,Bulls,0,0,UPCOMING,
2026-03-25,7:30 PM,0022501054,Thunder @ Celtics,Celtics,Thunder,0,0,UPCOMING,
2026-03-25,7:30 PM,0022501055,Heat @ Cavaliers,Cavaliers,Heat,0,0,UPCOMING,
2026-03-25,8:00 PM,0022501056,Spurs @ Grizzlies,Grizzlies,Spurs,0,0,UPCOMING,
2026-03-25,9:00 PM,0022501057,Wizards @ Jazz,Jazz,Wizards,0,0,UPCOMING,
2026-03-25,9:30 PM,0022501058,Rockets @ Timberwolves,Timberwolves,Rockets,0,0,UPCOMING,
2026-03-25,10:00 PM,0022501059,Mavericks @ Nuggets,Nuggets,Mavericks,0,0,UPCOMING,
2026-03-25,10:00 PM,0022501060,Nets @ Warriors,Warriors,Nets,0,0,UPCOMING,
2026-03-25,10:00 PM,0022501061,Bucks @ Trail Blazers,Trail Blazers,Bucks,0,0,UPCOMING,
2026-03-25,10:30 PM,0022501062,Raptors @ Clippers,Clippers,Raptors,0,0,UPCOMING,
2026-03-26,7:00 PM,0022501063,Knicks @ Hornets,Hornets,Knicks,0,0,UPCOMING,
2026-03-26,7:00 PM,0022501064,Pelicans @ Pistons,Pistons,Pelicans,0,0,UPCOMING,
2026-03-26,7:00 PM,0022501065,Kings @ Magic,Magic,Kings,0,0,UPCOMING,
2026-03-27,7:00 PM,0022501066,Clippers @ Pacers,Pacers,Clippers,0,0,UPCOMING,
2026-03-27,7:30 PM,0022501067,Hawks @ Celtics,Celtics,Hawks,0,0,UPCOMING,
2026-03-27,7:30 PM,0022501068,Heat @ Cavaliers,Cavaliers,Heat,0,0,UPCOMING,
2026-03-27,8:00 PM,0022501069,Rockets @ Grizzlies,Grizzlies,Rockets,0,0,UPCOMING,
2026-03-27,8:00 PM,0022501070,Bulls @ Thunder,Thunder,Bulls,0,0,UPCOMING,
2026-03-27,8:30 PM,0022501071,Pelicans @ Raptors,Raptors,Pelicans,0,0,UPCOMING,
2026-03-27,9:00 PM,0022501072,Jazz @ Nuggets,Nuggets,Jazz,0,0,UPCOMING,
2026-03-27,10:00 PM,0022501073,Wizards @ Warriors,Warriors,Wizards,0,0,UPCOMING,
2026-03-27,10:00 PM,0022501074,Mavericks @ Trail Blazers,Trail Blazers,Mavericks,0,0,UPCOMING,
2026-03-27,10:30 PM,0022501075,Nets @ Lakers,Lakers,Nets,0,0,UPCOMING,
2026-03-28,3:00 PM,0022501076,Spurs @ Bucks,Bucks,Spurs,0,0,UPCOMING,
2026-03-28,6:00 PM,0022501077,76ers @ Hornets,Hornets,76ers,0,0,UPCOMING,
2026-03-28,7:30 PM,0022501078,Kings @ Hawks,Hawks,Kings,0,0,UPCOMING,
2026-03-28,8:00 PM,0022501079,Bulls @ Grizzlies,Grizzlies,Bulls,0,0,UPCOMING,
2026-03-28,8:00 PM,0022501080,Pistons @ Timberwolves,Timberwolves,Pistons,0,0,UPCOMING,
2026-03-28,10:00 PM,0022501081,Jazz @ Suns,Suns,Jazz,0,0,UPCOMING,
2026-03-29,3:30 PM,0022501082,Clippers @ Bucks,Bucks,Clippers,0,0,UPCOMING,
2026-03-29,5:00 PM,0022501083,Heat @ Pacers,Pacers,Heat,0,0,UPCOMING,
2026-03-29,6:00 PM,0022501084,Kings @ Nets,Nets,Kings,0,0,UPCOMING,
2026-03-29,6:00 PM,0022501085,Celtics @ Hornets,Hornets,Celtics,0,0,UPCOMING,
2026-03-29,6:00 PM,0022501086,Magic @ Raptors,Raptors,Magic,0,0,UPCOMING,
2026-03-29,6:00 PM,0022501087,Wizards @ Trail Blazers,Trail Blazers,Wizards,0,0,UPCOMING,
2026-03-29,7:00 PM,0022501088,Rockets @ Pelicans,Pelicans,Rockets,0,0,UPCOMING,
2026-03-29,7:30 PM,0022501089,Knicks @ Thunder,Thunder,Knicks,0,0,UPCOMING,
2026-03-29,10:00 PM,0022501090,Warriors @ Nuggets,Nuggets,Warriors,0,0,UPCOMING,
2026-03-30,7:00 PM,0022501091,76ers @ Heat,Heat,76ers,0,0,UPCOMING,
2026-03-30,7:30 PM,0022501092,Celtics @ Hawks,Hawks,Celtics,0,0,UPCOMING,
2026-03-30,8:00 PM,0022501093,Suns @ Grizzlies,Grizzlies,Suns,0,0,UPCOMING,
2026-03-30,8:00 PM,0022501094,Bulls @ Spurs,Spurs,Bulls,0,0,UPCOMING,
2026-03-30,8:30 PM,0022501095,Timberwolves @ Mavericks,Mavericks,Timberwolves,0,0,UPCOMING,
2026-03-30,9:00 PM,0022501096,Cavaliers @ Jazz,Jazz,Cavaliers,0,0,UPCOMING,
2026-03-30,9:30 PM,0022501097,Pistons @ Thunder,Thunder,Pistons,0,0,UPCOMING,
2026-03-30,10:00 PM,0022501098,Wizards @ Lakers,Lakers,Wizards,0,0,UPCOMING,
2026-03-31,7:00 PM,0022501099,Suns @ Magic,Magic,Suns,0,0,UPCOMING,
2026-03-31,7:30 PM,0022501100,Hornets @ Nets,Nets,Hornets,0,0,UPCOMING,
2026-03-31,8:00 PM,0022501101,Raptors @ Pistons,Pistons,Raptors,0,0,UPCOMING,
2026-03-31,8:00 PM,0022501102,Knicks @ Rockets,Rockets,Knicks,0,0,UPCOMING,
2026-03-31,10:30 PM,0022501103,Cavaliers @ Lakers,Lakers,Cavaliers,0,0,UPCOMING,
2026-03-31,11:00 PM,0022501104,Trail Blazers @ Clippers,Clippers,Trail Blazers,0,0,UPCOMING,
2026-04-01,7:00 PM,0022501105,76ers @ Wizards,Wizards,76ers,0,0,UPCOMING,
2026-04-01,7:30 PM,0022501106,Celtics @ Heat,Heat,Celtics,0,0,UPCOMING,
2026-04-01,7:30 PM,0022501107,Hawks @ Magic,Magic,Hawks,0,0,UPCOMING,
2026-04-01,8:00 PM,0022501108,Kings @ Raptors,Raptors,Kings,0,0,UPCOMING,
2026-04-01,8:00 PM,0022501109,Pacers @ Bulls,Bulls,Pacers,0,0,UPCOMING,
2026-04-01,8:00 PM,0022501110,Bucks @ Rockets,Rockets,Bucks,0,0,UPCOMING,
2026-04-01,8:00 PM,0022501111,Mavericks @ Grizzlies,Grizzlies,Mavericks,0,0,UPCOMING,
2026-04-01,9:00 PM,0022501112,Nuggets @ Jazz,Jazz,Nuggets,0,0,UPCOMING,
2026-04-01,10:00 PM,0022501113,Spurs @ Warriors,Warriors,Spurs,0,0,UPCOMING,
2026-04-02,7:00 PM,0022501114,Suns @ Hornets,Hornets,Suns,0,0,UPCOMING,
2026-04-02,7:00 PM,0022501115,Timberwolves @ Pistons,Pistons,Timberwolves,0,0,UPCOMING,
2026-04-02,9:30 PM,0022501116,Lakers @ Thunder,Thunder,Lakers,0,0,UPCOMING,
2026-04-02,10:00 PM,0022501117,Cavaliers @ Warriors,Warriors,Cavaliers,0,0,UPCOMING,
2026-04-02,10:00 PM,0022501118,Pelicans @ Trail Blazers,Trail Blazers,Pelicans,0,0,UPCOMING,
2026-04-02,10:30 PM,0022501119,Spurs @ Clippers,Clippers,Spurs,0,0,UPCOMING,
2026-04-03,7:00 PM,0022501120,Pacers @ Hornets,Hornets,Pacers,0,0,UPCOMING,
2026-04-03,7:00 PM,0022501121,Timberwolves @ 76ers,76ers,Timberwolves,0,0,UPCOMING,
2026-04-03,7:30 PM,0022501122,Hawks @ Nets,Nets,Hawks,0,0,UPCOMING,
2026-04-03,7:30 PM,0022501123,Bulls @ Knicks,Knicks,Bulls,0,0,UPCOMING,
2026-04-03,8:00 PM,0022501124,Jazz @ Rockets,Rockets,Jazz,0,0,UPCOMING,
2026-04-03,8:00 PM,0022501125,Raptors @ Grizzlies,Grizzlies,Raptors,0,0,UPCOMING,
2026-04-03,8:00 PM,0022501126,Celtics @ Bucks,Bucks,Celtics,0,0,UPCOMING,
2026-04-03,8:30 PM,0022501127,Magic @ Mavericks,Mavericks,Magic,0,0,UPCOMING,
2026-04-03,10:00 PM,0022501128,Pelicans @ Kings,Kings,Pelicans,0,0,UPCOMING,
2026-04-04,3:00 PM,0022501129,Wizards @ Heat,Heat,Wizards,0,0,UPCOMING,
2026-04-04,3:00 PM,0022501130,Spurs @ Nuggets,Nuggets,Spurs,0,0,UPCOMING,
2026-04-04,7:00 PM,0022501131,Pistons @ 76ers,76ers,Pistons,0,0,UPCOMING,
2026-04-05,3:30 PM,0022501132,Raptors @ Celtics,Celtics,Raptors,0,0,UPCOMING,
2026-04-05,3:30 PM,0022501133,Wizards @ Nets,Nets,Wizards,0,0,UPCOMING,
2026-04-05,3:30 PM,0022501134,Suns @ Bulls,Bulls,Suns,0,0,UPCOMING,
2026-04-05,3:30 PM,0022501135,Grizzlies @ Bucks,Bucks,Grizzlies,0,0,UPCOMING,
2026-04-05,6:00 PM,0022501136,Pacers @ Cavaliers,Cavaliers,Pacers,0,0,UPCOMING,
2026-04-05,7:00 PM,0022501137,Hornets @ Timberwolves,Timberwolves,Hornets,0,0,UPCOMING,
2026-04-05,7:00 PM,0022501138,Magic @ Pelicans,Pelicans,Magic,0,0,UPCOMING,
2026-04-05,7:00 PM,0022501139,Jazz @ Thunder,Thunder,Jazz,0,0,UPCOMING,
2026-04-05,7:30 PM,0022501140,Lakers @ Mavericks,Mavericks,Lakers,0,0,UPCOMING,
2026-04-05,9:00 PM,0022501141,Clippers @ Kings,Kings,Clippers,0,0,UPCOMING,
2026-04-05,10:00 PM,0022501142,Rockets @ Warriors,Warriors,Rockets,0,0,UPCOMING,
2026-04-06,7:00 PM,0022501143,Knicks @ Hawks,Hawks,Knicks,0,0,UPCOMING,
2026-04-06,7:00 PM,0022501144,Pistons @ Magic,Magic,Pistons,0,0,UPCOMING,
2026-04-06,8:00 PM,0022501145,Cavaliers @ Grizzlies,Grizzlies,Cavaliers,0,0,UPCOMING,
2026-04-06,8:00 PM,0022501146,76ers @ Spurs,Spurs,76ers,0,0,UPCOMING,
2026-04-06,9:00 PM,0022501147,Trail Blazers @ Nuggets,Nuggets,Trail Blazers,0,0,UPCOMING,
2026-04-07,7:00 PM,0022501148,Bulls @ Wizards,Wizards,Bulls,0,0,UPCOMING,
2026-04-07,7:30 PM,0022501149,Hornets @ Celtics,Celtics,Hornets,0,0,UPCOMING,
2026-04-07,7:30 PM,0022501150,Bucks @ Nets,Nets,Bucks,0,0,UPCOMING,
2026-04-07,7:30 PM,0022501151,Heat @ Raptors,Raptors,Heat,0,0,UPCOMING,
2026-04-07,8:00 PM,0022501152,Timberwolves @ Pacers,Pacers,Timberwolves,0,0,UPCOMING,
2026-04-07,8:00 PM,0022501153,Jazz @ Pelicans,Pelicans,Jazz,0,0,UPCOMING,
2026-04-07,10:00 PM,0022501154,Kings @ Warriors,Warriors,Kings,0,0,UPCOMING,
2026-04-07,10:30 PM,0022501155,Thunder @ Lakers,Lakers,Thunder,0,0,UPCOMING,
2026-04-07,10:30 PM,0022501156,Mavericks @ Clippers,Clippers,Mavericks,0,0,UPCOMING,
2026-04-07,11:00 PM,0022501157,Rockets @ Suns,Suns,Rockets,0,0,UPCOMING,
2026-04-08,7:00 PM,0022501158,Hawks @ Cavaliers,Cavaliers,Hawks,0,0,UPCOMING,
2026-04-08,7:00 PM,0022501159,Timberwolves @ Magic,Magic,Timberwolves,0,0,UPCOMING,
2026-04-08,7:30 PM,0022501160,Bucks @ Pistons,Pistons,Bucks,0,0,UPCOMING,
2026-04-08,8:00 PM,0022501161,Trail Blazers @ Spurs,Spurs,Trail Blazers,0,0,UPCOMING,
2026-04-08,9:00 PM,0022501162,Grizzlies @ Nuggets,Nuggets,Grizzlies,0,0,UPCOMING,
2026-04-08,10:00 PM,0022501163,Thunder @ Clippers,Clippers,Thunder,0,0,UPCOMING,
2026-04-08,10:00 PM,0022501164,Mavericks @ Suns,Suns,Mavericks,0,0,UPCOMING,
2026-04-09,7:00 PM,0022501165,Heat @ Raptors,Raptors,Heat,0,0,UPCOMING,
2026-04-09,7:00 PM,0022501166,Bulls @ Wizards,Wizards,Bulls,0,0,UPCOMING,
2026-04-09,7:30 PM,0022501167,Pacers @ Nets,Nets,Pacers,0,0,UPCOMING,
2026-04-09,7:30 PM,0022501168,Celtics @ Knicks,Knicks,Celtics,0,0,UPCOMING,
2026-04-09,8:00 PM,0022501169,76ers @ Rockets,Rockets,76ers,0,0,UPCOMING,
2026-04-09,10:00 PM,0022501170,Lakers @ Warriors,Warriors,Lakers,0,0,UPCOMING,
2026-04-10,7:00 PM,0022501171,Pistons @ Hornets,Hornets,Pistons,0,0,UPCOMING,
2026-04-10,7:00 PM,0022501172,Heat @ Wizards,Wizards,Heat,0,0,UPCOMING,
2026-04-10,7:00 PM,0022501173,Cavaliers @ Hawks,Hawks,Cavaliers,0,0,UPCOMING,
2026-04-10,7:30 PM,0022501174,Pelicans @ Celtics,Celtics,Pelicans,0,0,UPCOMING,
2026-04-10,7:30 PM,0022501175,76ers @ Pacers,Pacers,76ers,0,0,UPCOMING,
2026-04-10,7:30 PM,0022501176,Raptors @ Knicks,Knicks,Raptors,0,0,UPCOMING,
2026-04-10,8:00 PM,0022501177,Magic @ Bulls,Bulls,Magic,0,0,UPCOMING,
2026-04-10,9:30 PM,0022501178,Timberwolves @ Rockets,Rockets,Timberwolves,0,0,UPCOMING,
2026-04-10,8:00 PM,0022501179,Nets @ Bucks,Bucks,Nets,0,0,UPCOMING,
2026-04-10,8:00 PM,0022501180,Mavericks @ Spurs,Spurs,Mavericks,0,0,UPCOMING,
2026-04-10,9:30 PM,0022501181,Grizzlies @ Jazz,Jazz,Grizzlies,0,0,UPCOMING,
2026-04-10,9:00 PM,0022501182,Thunder @ Nuggets,Nuggets,Thunder,0,0,UPCOMING,
2026-04-10,10:00 PM,0022501183,Clippers @ Trail Blazers,Trail Blazers,Clippers,0,0,UPCOMING,
2026-04-10,10:00 PM,0022501184,Warriors @ Kings,Kings,Warriors,0,0,UPCOMING,
2026-04-10,10:30 PM,0022501185,Suns @ Lakers,Lakers,Suns,0,0,UPCOMING,
2026-04-12,6:00 PM,0022501186,Magic @ Celtics,Celtics,Magic,0,0,UPCOMING,
2026-04-12,6:00 PM,0022501187,Wizards @ Cavaliers,Cavaliers,Wizards,0,0,UPCOMING,
2026-04-12,6:00 PM,0022501188,Pistons @ Pacers,Pacers,Pistons,0,0,UPCOMING,
2026-04-12,6:00 PM,0022501189,Hawks @ Heat,Heat,Hawks,0,0,UPCOMING,
2026-04-12,6:00 PM,0022501190,Hornets @ Knicks,Knicks,Hornets,0,0,UPCOMING,
2026-04-12,6:00 PM,0022501191,Bucks @ 76ers,76ers,Bucks,0,0,UPCOMING,
2026-04-12,6:00 PM,0022501192,Nets @ Raptors,Raptors,Nets,0,0,UPCOMING,
2026-04-12,8:30 PM,0022501193,Bulls @ Mavericks,Mavericks,Bulls,0,0,UPCOMING,
2026-04-12,8:30 PM,0022501194,Grizzlies @ Rockets,Rockets,Grizzlies,0,0,UPCOMING,
2026-04-12,8:30 PM,0022501195,Pelicans @ Timberwolves,Timberwolves,Pelicans,0,0,UPCOMING,
2026-04-12,8:30 PM,0022501196,Suns @ Thunder,Thunder,Suns,0,0,UPCOMING,
2026-04-12,8:30 PM,0022501197,Nuggets @ Spurs,Spurs,Nuggets,0,0,UPCOMING,
2026-04-12,8:30 PM,0022501198,Jazz @ Lakers,Lakers,Jazz,0,0,UPCOMING,
2026-04-12,8:30 PM,0022501199,Warriors @ Clippers,Clippers,Warriors,0,0,UPCOMING,
2026-04-12,8:30 PM,0022501200,Kings @ Trail Blazers,Trail Blazers,Kings,0,0,UPCOMING,
2026-06-03,8:30 PM,0042500401,,,,0,0,UPCOMING,
2026-06-05,8:30 PM,0042500402,,,,0,0,UPCOMING,
2026-06-08,8:30 PM,0042500403,,,,0,0,UPCOMING,
2026-06-10,8:30 PM,0042500404,,,,0,0,UPCOMING,
2026-06-13,8:30 PM,0042500405,,,,0,0,UPCOMING,
2026-06-16,8:30 PM,0042500406,,,,0,0,UPCOMING,
2026-06-19,8:30 PM,0042500407,,,,0,0,UPCOMING,
