TEAM_ID,TEAM_NAME,SEASON,games_played,wins,losses,avg_pts,avg_ast,avg_reb,avg_fg_pct,avg_fg3_pct,avg_ft_pct
1610612756,Phoenix Suns,2024,82,36,46,113.6219512195122,27.76829268292683,42.48780487804878,47.87073170731707,37.71707317073171,80.89024390243902
1610612756,Phoenix Suns,2025,37,22,15,114.8108108108108,25.35135135135135,43.45945945945946,46.62162162162162,36.35945945945946,78.74054054054054
1610612757,Portland Trail Blazers,2010,82,48,34,96.29268292682927,21.170731707317074,39.34146341463415,44.925609756097565,34.5719512195122,79.78292682926829
1610612757,Portland Trail Blazers,2011,66,28,38,97.1969696969697,20.439393939393938,40.666666666666664,44.35454545454546,34.28333333333333,79.46969696969698
1610612757,Portland Trail Blazers,2012,82,33,49,97.5,21.75609756097561,40.829268292682926,44.87682926829268,35.139024390243904,77.47560975609757
1610612757,Portland Trail Blazers,2013,82,54,28,106.7439024390244,23.21951219512195,46.4390243902439,45.020731707317076,37.06585365853658,81.52195121951219
1610612757,Portland Trail Blazers,2014,82,51,31,102.79268292682927,21.9390243902439,45.853658536585364,45.11951219512195,36.11707317073171,80.25487804878048
1610612757,Portland Trail Blazers,2015,82,44,38,105.14634146341463,21.317073170731707,45.48780487804878,45.09146341463415,36.885365853658534,75.17439024390245
1610612757,Portland Trail Blazers,2016,82,41,41,107.9390243902439,21.134146341463413,43.65853658536585,46.05365853658537,37.509756097560974,77.9329268292683
1610612757,Portland Trail Blazers,2017,82,49,33,105.6219512195122,19.5,45.46341463414634,45.349999999999994,36.734146341463415,80.52560975609757
1610612757,Portland Trail Blazers,2018,82,53,29,114.65853658536585,23.01219512195122,47.98780487804878,46.90243902439025,36.210975609756105,81.22317073170731
1610612757,Portland Trail Blazers,2019,74,35,39,114.97297297297297,20.60810810810811,45.310810810810814,46.41216216216216,37.45135135135135,79.9108108108108
1610612757,Portland Trail Blazers,2020,72,42,30,116.11111111111111,21.26388888888889,44.541666666666664,45.451388888888886,38.605555555555554,82.07916666666667
1610612757,Portland Trail Blazers,2021,82,27,55,106.23170731707317,22.926829268292682,42.86585365853659,44.31951219512195,34.24390243902439,75.64878048780488
1610612757,Portland Trail Blazers,2022,82,33,49,113.40243902439025,24.158536585365855,40.548780487804876,47.47682926829268,36.41463414634146,79.76585365853659
1610612757,Portland Trail Blazers,2023,82,21,61,106.36585365853658,23.097560975609756,42.74390243902439,43.9670731707317,34.56585365853659,79.32560975609756
1610612757,Portland Trail Blazers,2024,82,36,46,110.89024390243902,23.804878048780488,44.76829268292683,45.16829268292683,34.270731707317076,75.95243902439024
1610612757,Portland Trail Blazers,2025,38,18,20,116.5,24.736842105263158,45.36842105263158,44.834210526315786,34.0578947368421,77.7578947368421
1610612758,Sacramento Kings,2010,82,24,58,99.40243902439025,20.426829268292682,43.86585365853659,44.987804878048784,33.52317073170732,72.86219512195122
1610612758,Sacramento Kings,2011,66,22,44,98.75757575757575,19.257575757575758,42.86363636363637,43.660606060606064,31.166666666666664,74.26666666666665
1610612758,Sacramento Kings,2012,82,28,54,100.23170731707317,20.829268292682926,40.58536585365854,44.80487804878049,35.80487804878049,76.55853658536586
1610612758,Sacramento Kings,2013,82,28,54,100.5,18.865853658536587,44.46341463414634,44.84756097560976,32.82073170731707,75.83780487804877
1610612758,Sacramento Kings,2014,82,29,53,101.34146341463415,20.329268292682926,44.18292682926829,45.62439024390243,33.98048780487805,76.00243902439024
1610612758,Sacramento Kings,2015,82,33,49,106.58536585365853,24.5,44.24390243902439,46.46951219512195,36.02926829268293,71.94024390243902
1610612758,Sacramento Kings,2016,82,32,50,102.8048780487805,22.48780487804878,41.0609756097561,46.21585365853658,38.04268292682927,77.04268292682926
1610612758,Sacramento Kings,2017,82,27,55,98.82926829268293,21.5609756097561,40.90243902439025,45.076829268292684,37.69146341463415,74.05731707317072
1610612758,Sacramento Kings,2018,82,39,43,114.1829268292683,25.402439024390244,45.426829268292686,46.43048780487805,37.678048780487806,71.94024390243902
1610612758,Sacramento Kings,2019,72,31,41,110.09722222222223,23.791666666666668,42.59722222222222,46.466666666666676,36.455555555555556,76.68194444444444
1610612758,Sacramento Kings,2020,72,31,41,113.73611111111111,25.5,41.40277777777778,48.21944444444445,36.375,74.12083333333332
1610612758,Sacramento Kings,2021,82,30,52,110.3048780487805,23.695121951219512,42.9390243902439,46.09268292682926,34.62682926829268,76.85609756097561
1610612758,Sacramento Kings,2022,82,48,34,120.70731707317073,27.28048780487805,42.451219512195124,49.45731707317073,36.7719512195122,79.18536585365854
1610612758,Sacramento Kings,2023,82,46,36,116.5609756097561,28.341463414634145,43.98780487804878,47.671951219512195,36.55975609756098,74.03048780487805
1610612758,Sacramento Kings,2024,82,40,42,115.73170731707317,26.451219512195124,44.19512195121951,47.90609756097561,35.5939024390244,80.71951219512195
1610612758,Sacramento Kings,2025,37,8,29,109.94594594594595,25.0,40.729729729729726,45.84594594594595,34.15405405405406,74.98378378378379
1610612759,San Antonio Spurs,2010,82,61,21,103.6829268292683,22.390243902439025,41.853658536585364,47.66341463414634,39.55853658536586,76.1
1610612759,San Antonio Spurs,2011,66,50,16,103.65151515151516,23.151515151515152,42.96969696969697,47.949999999999996,39.62878787878788,73.78030303030303
1610612759,San Antonio Spurs,2012,82,58,24,103.02439024390245,25.097560975609756,41.30487804878049,48.25121951219513,37.72073170731707,78.89634146341461
1610612759,San Antonio Spurs,2013,82,62,20,105.35365853658537,25.170731707317074,43.26829268292683,48.735365853658536,39.70975609756097,78.06341463414634
1610612759,San Antonio Spurs,2014,82,55,27,103.1829268292683,24.390243902439025,43.63414634146341,46.96585365853659,36.18048780487805,78.1670731707317
1610612759,San Antonio Spurs,2015,82,67,15,103.53658536585365,24.51219512195122,43.91463414634146,48.47439024390244,37.96951219512195,80.77926829268294
1610612759,San Antonio Spurs,2016,82,61,21,105.32926829268293,23.829268292682926,43.8780487804878,47.03658536585366,39.40121951219512,79.69024390243902
1610612759,San Antonio Spurs,2017,82,47,35,102.73170731707317,22.78048780487805,44.21951219512195,45.775609756097566,35.22560975609756,77.80975609756098
1610612759,San Antonio Spurs,2018,82,48,34,111.65853658536585,24.548780487804876,44.71951219512195,47.95975609756098,39.66707317073171,81.96219512195123
1610612759,San Antonio Spurs,2019,71,32,39,114.05633802816901,24.661971830985916,44.647887323943664,47.277464788732395,37.45492957746479,80.69859154929577
1610612759,San Antonio Spurs,2020,72,33,39,111.08333333333333,24.430555555555557,43.861111111111114,46.269444444444446,34.67777777777778,79.30972222222222
1610612759,San Antonio Spurs,2021,82,34,48,113.15853658536585,27.914634146341463,45.31707317073171,46.702439024390245,35.05975609756097,75.47439024390245
1610612759,San Antonio Spurs,2022,82,22,60,113.03658536585365,27.21951219512195,43.707317073170735,46.74146341463415,34.64878048780488,74.02682926829269
1610612759,San Antonio Spurs,2023,82,22,60,112.09756097560975,29.865853658536587,44.23170731707317,46.33536585365853,34.880487804878044,77.77439024390243
1610612759,San Antonio Spurs,2024,82,34,48,113.92682926829268,28.634146341463413,43.670731707317074,46.612195121951224,35.74146341463415,77.54756097560976
1610612759,San Antonio Spurs,2025,37,26,11,119.0,25.91891891891892,46.567567567567565,47.91621621621621,35.04054054054054,79.87567567567567
1610612760,Oklahoma City Thunder,2010,82,55,27,104.82926829268293,20.390243902439025,42.76829268292683,46.609756097560975,34.92926829268293,82.22439024390245
1610612760,Oklahoma City Thunder,2011,66,47,19,103.06060606060606,18.545454545454547,43.68181818181818,47.18030303030303,36.25151515151515,80.82878787878788
1610612760,Oklahoma City Thunder,2012,82,60,22,105.71951219512195,21.378048780487806,43.646341463414636,48.141463414634146,37.65731707317073,82.89268292682927
1610612760,Oklahoma City Thunder,2013,82,59,23,106.15853658536585,21.878048780487806,44.73170731707317,47.22560975609756,36.44390243902439,80.4109756097561
1610612760,Oklahoma City Thunder,2014,82,45,37,103.95121951219512,20.5,47.51219512195122,44.79634146341463,33.56463414634147,74.12926829268292
1610612760,Oklahoma City Thunder,2015,82,55,27,110.21951219512195,22.963414634146343,48.6219512195122,47.67682926829268,35.0,78.62926829268292
1610612760,Oklahoma City Thunder,2016,82,47,35,106.59756097560975,20.98780487804878,46.6219512195122,45.20853658536585,32.65365853658537,74.76951219512196
1610612760,Oklahoma City Thunder,2017,82,48,34,107.85365853658537,21.341463414634145,45.0609756097561,45.321951219512194,35.21463414634147,71.46463414634147
1610612760,Oklahoma City Thunder,2018,82,49,33,114.47560975609755,23.378048780487806,48.073170731707314,45.485365853658536,35.1329268292683,71.39756097560975
1610612760,Oklahoma City Thunder,2019,72,44,28,110.41666666666667,21.694444444444443,42.888888888888886,46.93194444444444,35.38888888888889,79.71805555555555
1610612760,Oklahoma City Thunder,2020,72,22,50,105.0,22.055555555555557,45.59722222222222,44.2,33.94722222222222,72.41666666666666
1610612760,Oklahoma City Thunder,2021,82,24,58,103.73170731707317,22.21951219512195,45.6219512195122,43.01341463414634,32.28780487804878,75.59878048780487
1610612760,Oklahoma City Thunder,2022,82,40,42,117.47560975609755,24.414634146341463,43.646341463414636,46.65853658536585,35.6890243902439,80.43536585365852
1610612760,Oklahoma City Thunder,2023,82,57,25,120.08536585365853,27.109756097560975,42.03658536585366,50.00243902439024,38.72073170731707,82.96829268292683
1610612760,Oklahoma City Thunder,2024,82,68,14,120.5,26.853658536585368,44.78048780487805,48.207317073170735,37.364634146341466,81.90487804878049
1610612760,Oklahoma City Thunder,2025,38,31,7,121.44736842105263,25.789473684210527,44.078947368421055,49.1,36.23157894736842,83.17105263157895
1610612761,Toronto Raptors,2010,82,22,60,99.07317073170732,21.890243902439025,40.31707317073171,46.708536585365856,30.841463414634145,75.34878048780487
1610612761,Toronto Raptors,2011,66,23,43,90.6969696969697,20.939393939393938,41.984848484848484,44.10757575757576,33.2060606060606,76.14999999999999
1610612761,Toronto Raptors,2012,82,34,48,97.20731707317073,21.524390243902438,40.207317073170735,44.579268292682926,33.65487804878049,78.53048780487805
1610612761,Toronto Raptors,2013,82,48,34,101.28048780487805,21.182926829268293,42.52439024390244,44.701219512195124,37.03170731707317,78.01829268292683
1610612761,Toronto Raptors,2014,82,49,33,103.98780487804878,20.74390243902439,41.548780487804876,45.58414634146341,35.11707317073171,79.03292682926829
1610612761,Toronto Raptors,2015,82,56,26,102.70731707317073,18.73170731707317,43.41463414634146,45.26219512195122,36.62560975609756,77.85121951219513
1610612761,Toronto Raptors,2016,82,51,31,106.85365853658537,18.5,43.25609756097561,46.52439024390244,36.49268292682927,79.57317073170732
1610612761,Toronto Raptors,2017,82,59,23,111.65853658536585,24.329268292682926,43.98780487804878,47.26829268292683,35.72317073170731,78.8060975609756
1610612761,Toronto Raptors,2018,82,58,24,114.4390243902439,25.426829268292682,45.19512195121951,47.58780487804878,36.51829268292683,80.84268292682927
1610612761,Toronto Raptors,2019,72,53,19,112.75,25.22222222222222,45.388888888888886,45.87083333333333,37.67916666666667,79.56666666666666
1610612761,Toronto Raptors,2020,72,27,45,111.26388888888889,24.09722222222222,41.583333333333336,44.904166666666676,36.76111111111111,81.30694444444444
1610612761,Toronto Raptors,2021,82,48,34,109.39024390243902,22.0609756097561,45.329268292682926,44.569512195121945,34.90365853658536,76.1719512195122
1610612761,Toronto Raptors,2022,82,41,41,112.85365853658537,23.914634146341463,43.02439024390244,45.95609756097561,33.61585365853659,78.7060975609756
1610612761,Toronto Raptors,2023,82,25,57,112.35365853658537,28.475609756097562,42.65853658536585,47.16585365853659,34.582926829268295,75.75121951219512
1610612761,Toronto Raptors,2024,82,30,52,110.86585365853658,28.536585365853657,45.1219512195122,45.96951219512195,34.9780487804878,74.40731707317073
1610612761,Toronto Raptors,2025,38,23,15,114.02631578947368,29.105263157894736,43.39473684210526,47.449999999999996,34.70263157894737,77.37894736842105
1610612762,Utah Jazz,2010,82,39,43,99.42682926829268,23.426829268292682,39.46341463414634,46.55365853658536,33.420731707317074,77.08658536585365
1610612762,Utah Jazz,2011,66,36,30,99.65151515151516,21.803030303030305,44.18181818181818,45.81363636363636,31.792424242424243,75.54848484848485
1610612762,Utah Jazz,2012,82,43,39,98.02439024390245,22.670731707317074,42.02439024390244,45.46097560975609,35.8170731707317,75.92317073170732
1610612762,Utah Jazz,2013,82,25,57,95.01219512195122,20.29268292682927,41.23170731707317,44.449999999999996,34.40731707317073,74.77804878048781
1610612762,Utah Jazz,2014,82,38,44,95.13414634146342,19.902439024390244,43.96341463414634,44.75243902439024,34.40853658536585,72.29146341463415
1610612762,Utah Jazz,2015,82,40,42,97.6829268292683,18.951219512195124,43.23170731707317,45.01951219512195,35.607317073170734,74.50487804878048
1610612762,Utah Jazz,2016,82,51,31,100.70731707317073,20.134146341463413,43.23170731707317,46.68780487804878,37.1609756097561,74.64268292682928
1610612762,Utah Jazz,2017,82,48,34,104.14634146341463,22.426829268292682,43.25609756097561,46.24756097560976,36.65365853658537,78.33170731707317
1610612762,Utah Jazz,2018,82,50,32,111.71951219512195,26.01219512195122,46.353658536585364,46.85,35.449999999999996,73.83048780487805
1610612762,Utah Jazz,2019,72,44,28,111.29166666666667,22.430555555555557,44.90277777777778,47.150000000000006,37.581944444444446,78.0875
1610612762,Utah Jazz,2020,72,52,20,116.41666666666667,23.65277777777778,48.25,46.91527777777778,38.77777777777778,79.32916666666667
1610612762,Utah Jazz,2021,82,49,33,113.60975609756098,22.390243902439025,46.34146341463415,47.15609756097561,35.98658536585366,77.03536585365853
1610612762,Utah Jazz,2022,82,37,45,117.07317073170732,25.963414634146343,45.8780487804878,47.41463414634147,35.198780487804875,78.21585365853659
1610612762,Utah Jazz,2023,82,31,51,115.65853658536585,27.21951219512195,45.451219512195124,46.76341463414634,35.31341463414635,83.13170731707318
1610612762,Utah Jazz,2024,82,17,65,111.89024390243902,25.524390243902438,45.41463414634146,45.614634146341466,35.28902439024391,77.46341463414635
1610612762,Utah Jazz,2025,37,13,24,119.64864864864865,30.216216216216218,44.91891891891892,46.4081081081081,35.28918918918919,79.93783783783783
1610612763,Memphis Grizzlies,2010,82,46,36,99.9390243902439,20.621951219512194,40.98780487804878,47.14512195121951,32.86829268292683,74.93658536585366
1610612763,Memphis Grizzlies,2011,66,41,25,94.98484848484848,19.545454545454547,42.04545454545455,44.83181818181818,32.303030303030305,76.05757575757576
1610612763,Memphis Grizzlies,2012,82,56,26,93.40243902439025,20.914634146341463,42.73170731707317,44.602439024390236,34.09756097560976,77.16219512195121
1610612763,Memphis Grizzlies,2013,82,50,32,96.14634146341463,21.853658536585368,42.390243902439025,46.53048780487805,35.19146341463414,73.6341463414634
1610612763,Memphis Grizzlies,2014,82,55,27,98.3170731707317,21.670731707317074,42.5609756097561,45.93292682926829,33.63048780487805,77.95121951219512
1610612763,Memphis Grizzlies,2015,82,42,40,99.09756097560975,20.695121951219512,41.6219512195122,44.21585365853658,32.768292682926834,78.15731707317073
1610612763,Memphis Grizzlies,2016,82,43,39,100.47560975609755,21.26829268292683,42.76829268292683,43.66829268292683,35.09634146341463,77.94024390243902
1610612763,Memphis Grizzlies,2017,82,22,60,99.32926829268293,21.548780487804876,40.52439024390244,44.425609756097565,35.09878048780487,78.20975609756098
1610612763,Memphis Grizzlies,2018,82,33,49,103.53658536585365,23.9390243902439,41.78048780487805,45.06951219512195,33.98292682926829,77.50365853658536
1610612763,Memphis Grizzlies,2019,73,34,39,112.63013698630137,26.91780821917808,46.534246575342465,46.987671232876714,34.52465753424657,76.19315068493151
1610612763,Memphis Grizzlies,2020,72,38,34,113.29166666666667,26.916666666666668,46.47222222222222,46.705555555555556,35.480555555555554,77.70138888888889
1610612763,Memphis Grizzlies,2021,82,56,26,115.60975609756098,25.98780487804878,49.170731707317074,46.21829268292683,35.267073170731706,73.85487804878049
1610612763,Memphis Grizzlies,2022,82,51,31,116.91463414634147,26.036585365853657,46.6219512195122,47.52317073170732,34.9780487804878,74.11829268292684
1610612763,Memphis Grizzlies,2023,82,27,55,105.8170731707317,24.695121951219512,42.609756097560975,43.52317073170732,34.52317073170732,76.43536585365854
1610612763,Memphis Grizzlies,2024,82,48,34,121.70731707317073,28.414634146341463,47.25609756097561,47.974390243902434,36.59268292682927,78.88902439024389
1610612763,Memphis Grizzlies,2025,37,16,21,115.21621621621621,28.91891891891892,46.270270270270274,45.502702702702706,34.62972972972973,78.7135135135135
1610612764,Washington Wizards,2010,82,23,59,97.28048780487805,19.414634146341463,41.30487804878049,44.290243902439016,32.641463414634146,74.14146341463415
1610612764,Washington Wizards,2011,66,20,46,93.63636363636364,19.12121212121212,41.666666666666664,44.18181818181818,31.093939393939397,73.49090909090908
1610612764,Washington Wizards,2012,82,29,53,93.21951219512195,21.646341463414632,43.15853658536585,43.604878048780485,36.647560975609764,74.02560975609757
1610612764,Washington Wizards,2013,82,44,38,100.65853658536585,23.28048780487805,42.18292682926829,46.078048780487805,37.65,73.08414634146342
1610612764,Washington Wizards,2014,82,46,36,98.53658536585365,24.01219512195122,44.670731707317074,46.45487804878049,36.173170731707316,73.85975609756098
1610612764,Washington Wizards,2015,82,41,41,104.07317073170732,24.451219512195124,41.84146341463415,46.11829268292683,35.821951219512194,73.35
1610612764,Washington Wizards,2016,82,49,33,109.1829268292683,23.853658536585368,42.853658536585364,47.610975609756096,37.40365853658537,78.72439024390245
1610612764,Washington Wizards,2017,82,43,39,106.60975609756098,25.182926829268293,43.1219512195122,46.767073170731706,37.296341463414635,77.46951219512195
1610612764,Washington Wizards,2018,82,32,50,114.02439024390245,26.26829268292683,42.353658536585364,46.821951219512194,33.91951219512195,76.5219512195122
1610612764,Washington Wizards,2019,72,25,47,114.41666666666667,25.01388888888889,42.041666666666664,45.80972222222221,36.84444444444444,78.19166666666668
1610612764,Washington Wizards,2020,72,34,38,116.63888888888889,25.48611111111111,45.19444444444444,47.45138888888889,35.31388888888889,77.07361111111112
1610612764,Washington Wizards,2021,82,35,47,108.6219512195122,25.024390243902438,43.109756097560975,47.21951219512195,34.293902439024386,78.00487804878048
1610612764,Washington Wizards,2022,82,35,47,113.15853658536585,25.402439024390244,43.63414634146341,48.6890243902439,35.423170731707316,78.74268292682926
1610612764,Washington Wizards,2023,82,15,67,113.7439024390244,27.902439024390244,41.073170731707314,47.084146341463416,34.74878048780488,76.51341463414634
1610612764,Washington Wizards,2024,82,18,64,108.0,25.097560975609756,43.69512195121951,43.9109756097561,33.297560975609755,77.12682926829268
1610612764,Washington Wizards,2025,36,10,26,113.5,25.444444444444443,44.166666666666664,46.40555555555556,36.05,76.97777777777777
1610612765,Detroit Pistons,2010,82,30,52,96.96341463414635,21.097560975609756,38.6219512195122,46.03658536585366,37.00731707317073,74.09268292682927
1610612765,Detroit Pistons,2011,66,25,41,90.86363636363636,18.666666666666668,40.25757575757576,43.95,33.46969696969697,75.92878787878787
1610612765,Detroit Pistons,2012,82,29,53,94.85365853658537,21.24390243902439,42.1219512195122,45.0829268292683,35.34268292682927,70.15731707317072
1610612765,Detroit Pistons,2013,82,29,53,101.04878048780488,20.902439024390244,45.3780487804878,44.72682926829268,31.246341463414634,66.86341463414635
1610612765,Detroit Pistons,2014,82,32,50,98.5,21.597560975609756,44.890243902439025,43.30121951219512,33.962195121951225,70.31951219512194
1610612765,Detroit Pistons,2015,82,44,38,101.96341463414635,19.4390243902439,46.31707317073171,44.03658536585366,34.37926829268292,67.5170731707317
1610612765,Detroit Pistons,2016,82,37,45,101.32926829268293,21.121951219512194,45.68292682926829,44.88414634146341,32.68780487804877,72.21951219512195
1610612765,Detroit Pistons,2017,82,39,43,103.76829268292683,22.78048780487805,43.73170731707317,45.01585365853658,37.2280487804878,74.13780487804877
1610612765,Detroit Pistons,2018,82,41,41,107.04878048780488,22.5,44.97560975609756,44.109756097560975,34.578048780487805,75.26707317073172
1610612765,Detroit Pistons,2019,66,20,46,107.24242424242425,24.075757575757574,41.71212121212121,45.93636363636364,36.82878787878788,74.44696969696969
1610612765,Detroit Pistons,2020,72,20,52,106.61111111111111,24.208333333333332,42.708333333333336,45.24027777777778,35.15,75.7611111111111
1610612765,Detroit Pistons,2021,82,23,59,104.82926829268293,23.463414634146343,42.98780487804878,43.139024390243904,32.71829268292683,78.14390243902439
1610612765,Detroit Pistons,2022,82,17,65,110.3048780487805,22.975609756097562,42.4390243902439,45.476829268292676,34.787804878048775,77.17560975609756
1610612765,Detroit Pistons,2023,82,14,68,109.8780487804878,25.463414634146343,43.329268292682926,46.39756097560975,34.87804878048781,78.5
1610612765,Detroit Pistons,2024,82,44,38,115.5,26.402439024390244,44.75609756097561,47.71341463414634,36.24268292682927,76.93170731707318
1610612765,Detroit Pistons,2025,37,28,9,118.54054054054055,26.83783783783784,46.08108108108108,48.505405405405405,35.47027027027027,74.67567567567566
1610612766,Charlotte Hornets,2010,82,34,48,93.29268292682927,21.073170731707318,40.146341463414636,45.21219512195122,31.958536585365856,75.52926829268293
1610612766,Charlotte Hornets,2011,66,7,59,86.95454545454545,20.09090909090909,38.95454545454545,41.516666666666666,28.774242424242424,74.27575757575757
1610612766,Charlotte Hornets,2012,82,21,61,93.42682926829268,19.353658536585368,40.31707317073171,42.53414634146341,33.38536585365854,75.39024390243902
1610612766,Charlotte Hornets,2013,82,43,39,96.85365853658537,21.682926829268293,42.68292682926829,44.34146341463415,34.95853658536585,73.88536585365854
1610612766,Charlotte Hornets,2014,82,33,49,94.15853658536585,20.170731707317074,44.0609756097561,42.06341463414634,31.297560975609755,74.75731707317074
1610612766,Charlotte Hornets,2015,82,48,34,103.40243902439025,21.682926829268293,43.9390243902439,43.89634146341463,36.15487804878049,79.51951219512196
1610612766,Charlotte Hornets,2016,82,36,46,104.89024390243902,23.0609756097561,43.58536585365854,44.3109756097561,34.80487804878049,81.64756097560975
1610612766,Charlotte Hornets,2017,82,36,46,108.21951219512195,21.585365853658537,45.46341463414634,45.05975609756097,36.28780487804878,74.73658536585366
1610612766,Charlotte Hornets,2018,82,39,43,110.7439024390244,23.23170731707317,43.80487804878049,44.86951219512195,35.12073170731707,79.24878048780486
1610612766,Charlotte Hornets,2019,65,23,42,102.87692307692308,23.83076923076923,42.784615384615385,43.51538461538462,34.927692307692304,74.86461538461539
1610612766,Charlotte Hornets,2020,72,33,39,109.45833333333333,26.84722222222222,43.763888888888886,45.538888888888884,36.79722222222222,75.47777777777777
1610612766,Charlotte Hornets,2021,82,43,39,115.32926829268293,28.073170731707318,44.573170731707314,46.993902439024396,36.520731707317076,74.22439024390243
1610612766,Charlotte Hornets,2022,82,27,55,110.95121951219512,25.146341463414632,44.53658536585366,45.834146341463416,32.94756097560976,74.84024390243901
1610612766,Charlotte Hornets,2023,82,21,61,106.58536585365853,24.79268292682927,40.28048780487805,46.11951219512195,35.33658536585366,78.8780487804878
1610612766,Charlotte Hornets,2024,82,19,63,105.09756097560975,24.317073170731707,45.19512195121951,43.09512195121951,33.72073170731708,77.92926829268293
1610612766,Charlotte Hornets,2025,38,13,25,115.42105263157895,26.263157894736842,44.63157894736842,45.72894736842105,37.10526315789473,81.42894736842106
